ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country
46c2ec66-02e1-42eb-a445-f64d9c7b0362,1974,Masters,Married,12412,2,2,2022-08-22,151,4286,1901,2536,4039,4424,4785,3,7,60,61,65,1,1,1,1,0,0,1,NL
ce49e20b-4bda-440b-b1a1-b814cb59a004,1993,Masters,Married,165131,3,4,2023-01-07,158,1900,4963,1814,3589,1091,3452,4,7,19,69,38,0,1,0,0,0,0,0,DK
d3b8b2a3-72c5-4ea2-8470-c65c8e96e20d,2000,High School,Divorced,136665,1,0,2023-01-09,337,1106,4128,624,4012,1938,3624,95,5,30,75,33,0,0,0,1,0,1,1,ZM
7e8312e2-2611-4f99-b4da-7368feb3accf,1980,Masters,Married,57502,1,2,2022-10-02,225,4436,2243,119,929,3253,1703,14,19,21,53,28,0,1,0,0,0,0,1,EE
c7bf63fe-bc39-46fb-b22a-792118046335,1998,High School,Married,108954,3,1,2021-11-24,233,395,189,2687,2589,4160,2754,4,82,45,68,68,0,0,1,1,0,0,1,ST
fb63f4ec-5db8-4c0b-8ed4-aec0dca9b964,1971,Bachelors,Divorced,189690,2,0,2022-11-26,113,1445,2564,3028,4191,1886,3869,53,32,83,57,23,0,0,1,0,1,1,0,US
ffb85071-c9c9-4e0e-a69a-9d9bc5cdacd1,2001,PhD,Single,56312,5,1,2022-02-25,144,2428,4977,2123,2126,1816,1014,10,83,89,0,26,1,1,1,1,1,0,0,NR
8769f30b-567d-4383-bb98-2710daf871f4,1977,Bachelors,Single,87099,3,5,2022-03-01,2,3423,477,2224,4877,3915,2000,33,85,86,94,65,0,1,1,0,1,0,1,PS
44958806-afc4-4513-918c-d6dd370df155,1974,High School,Divorced,50216,3,4,2022-08-09,96,1535,3171,3673,2973,4811,3967,99,68,97,43,15,1,1,1,0,1,1,1,AF
35b8326b-52c7-449f-9c5f-e91b55790d85,1984,High School,Divorced,39464,0,0,2023-08-02,27,4222,926,3173,734,4015,1336,98,79,87,77,89,0,1,1,0,1,1,1,BI
11450d2c-a700-478c-ad8b-77277cf01335,2020,Bachelors,Married,119691,0,1,2023-07-04,224,1237,2851,535,4686,3607,995,33,51,27,98,60,1,0,1,1,0,1,0,IS
7808df1d-0a3f-457b-9026-1d23307bfeb5,2007,PhD,Divorced,76943,4,2,2023-03-08,175,4314,2179,1637,4114,2234,4054,14,83,58,98,11,0,0,1,0,1,1,1,UZ
c7ea0575-1bc0-4257-bd56-8916b1ae166a,1995,PhD,Divorced,192445,4,4,2023-03-16,39,16,3234,2824,1243,2140,4773,35,81,64,80,89,0,0,0,1,0,1,1,IN
38768912-af04-473c-8b4e-37c41f5dd64e,2013,Masters,Divorced,178525,0,4,2023-05-08,72,4650,4104,4034,834,2225,4197,66,92,49,95,6,0,0,0,0,1,1,1,CZ
79e9e5e7-1ea1-4858-8f5e-1195fe6d5fa7,2001,Bachelors,Married,37427,0,2,2023-05-23,142,3318,4326,2586,62,2821,3305,19,97,92,29,70,1,0,0,0,1,1,1,NI
3198c359-365e-4db9-8de5-3c4483422616,2008,PhD,Single,18940,2,3,2022-05-29,313,948,502,2276,1979,2640,479,13,32,7,23,94,1,1,0,1,1,1,0,TL
b07bdeaa-9d0b-42a5-8b6f-a95cdd214fe1,2011,High School,Single,170185,5,2,2023-04-25,89,4043,1941,1601,341,1465,4824,85,18,14,94,95,0,0,0,1,0,0,1,ID
54b8688e-a504-457b-b662-31b47fbb7860,1971,PhD,Married,178242,4,3,2022-01-30,7,2190,2249,447,2491,2658,4256,81,100,83,74,7,0,1,0,0,0,1,0,JP
193d6edd-aa2e-479d-acac-0543eeb86726,2022,High School,Divorced,128247,0,2,2023-08-09,81,1718,1976,2629,760,3773,757,58,18,15,58,31,1,0,0,1,0,1,0,LR
4e4cea6b-4465-400b-ac5d-aff8e5991dd8,2015,PhD,Single,91079,1,3,2023-06-13,51,550,55,2411,1379,1140,1206,36,12,89,79,67,0,0,0,0,0,1,0,KN
dd69625b-add8-4bf8-94a4-2cd8b8fb838f,2008,PhD,Divorced,179946,1,4,2023-01-23,136,1752,524,486,4933,2884,4486,83,80,89,58,26,1,0,0,0,0,0,1,MZ
f3458a50-2fd8-457a-b850-510aaea2ab5d,2004,PhD,Divorced,143988,0,0,2023-03-18,47,4828,2041,98,2913,3812,2479,76,36,92,49,32,0,1,1,1,1,1,0,TG
89ef3f77-801c-46b6-893e-20138335e449,2014,High School,Married,164933,3,3,2022-01-27,57,4539,1715,3485,3150,3890,4905,7,45,33,19,75,0,1,0,1,0,1,0,CI
b5e8d183-f836-4bf8-8779-32fc0753d3f0,1995,Masters,Divorced,146434,5,0,2022-08-11,117,1312,3146,4705,3045,4745,811,60,42,79,3,43,0,0,1,1,1,1,0,RW
b61a2d02-907a-487c-821d-8b5c8cd01adc,1982,Bachelors,Married,29346,5,5,2022-03-15,294,1647,1728,607,2162,581,2193,22,51,88,72,48,0,1,0,1,1,0,1,CD
bf012bfe-72b6-43af-ab85-a1d81fc1db21,2020,High School,Single,151988,5,1,2023-02-03,196,3628,2793,4627,62,4047,2073,9,8,31,25,73,1,1,0,0,0,0,0,SG
425b5945-5a85-4729-9468-18cc9e87a08c,2003,Bachelors,Married,117564,5,3,2021-11-28,61,4772,88,1871,2956,3261,792,29,62,80,79,72,1,1,1,0,0,0,1,CV
ac88c292-9ede-4162-8395-4fdd46062b06,2006,Masters,Divorced,119578,1,3,2023-07-02,135,806,2694,1960,598,1519,4759,9,86,57,48,85,1,0,1,0,1,0,1,BG
0b362ac7-c82c-4789-8b9e-73322d1406fc,2007,Masters,Married,56429,4,0,2021-12-08,65,2961,192,1212,307,2576,3462,60,68,0,78,38,0,1,1,0,1,0,1,BB
f72cb2b0-7a4c-430c-8ddc-88d869cf085a,1986,PhD,Divorced,112592,2,4,2023-07-01,69,241,1217,3009,396,290,4718,23,14,77,68,6,1,0,1,0,0,1,0,VA
2295d30f-4ccb-4349-8cbd-7d99daf23968,1973,Bachelors,Single,16365,4,5,2022-12-26,223,1666,4502,4911,1923,4842,4194,94,73,85,52,48,0,1,0,0,0,1,0,AM
c17b0e3e-8301-4d39-a666-9b102d6606ac,1989,Bachelors,Single,132838,3,0,2023-08-12,220,1657,2157,2337,1085,522,4914,29,15,63,65,24,0,0,1,0,1,1,1,TH
19b57c2e-e9fa-4a50-9b27-b5185e4fbb1d,1975,High School,Single,98116,1,2,2022-06-12,306,4998,2282,3525,4765,3666,202,45,81,73,86,84,1,0,1,0,0,0,1,SR
6491c6ae-8248-4221-bb15-3e51232d333d,1997,Masters,Single,16029,4,4,2021-12-11,201,4878,2945,2307,566,1718,2657,3,45,90,96,29,0,0,0,1,0,1,1,HN
a62dab9c-4d52-4735-8519-5bc545b9a220,2014,Masters,Married,26133,2,0,2022-11-14,335,3361,3889,853,2002,124,4185,28,1,40,56,64,0,1,1,1,1,1,0,ML
91f00cde-6020-4742-a4e8-06664a89764a,2020,PhD,Married,170455,5,4,2023-01-11,91,4181,3678,3250,2746,1815,379,99,36,82,40,3,1,0,0,1,1,0,0,MH
ac5215a1-5ea1-40c2-a379-d9fefa517003,2019,High School,Single,94900,1,0,2022-06-17,129,2175,82,3943,4776,1292,1447,16,6,43,100,72,0,1,1,0,0,0,0,LA
0b8e0840-032f-48f4-8322-91d5427c332a,1992,High School,Single,70748,4,5,2022-07-29,336,4319,594,3193,1802,335,3460,31,1,6,99,42,1,1,0,1,1,1,0,PL
20ba75f2-ac12-44d4-90f1-e46077dac5c0,2015,High School,Divorced,141517,4,2,2022-05-08,295,101,4883,1497,2310,2836,1945,100,98,91,88,56,1,0,0,1,1,1,0,AD
5be66bc9-4023-4202-9d03-34c7e6746625,2018,PhD,Single,17134,2,4,2023-07-08,347,3819,3421,4180,2658,4610,2473,6,41,76,23,81,1,0,0,1,0,0,1,IR
ad4ee73e-ac2d-4559-b0f9-7f65b09db549,1996,High School,Married,25505,4,5,2023-07-05,110,829,228,339,4496,3686,2031,5,60,62,1,49,1,1,1,0,1,1,1,TO
7ef44917-aa69-45bb-845c-980d82365b3d,1988,PhD,Divorced,119276,4,5,2022-01-13,355,4283,1045,3245,883,2719,727,54,70,39,14,30,0,0,0,0,1,1,1,SM
296577ae-042b-4807-98dc-cc0cb6aaecad,1980,Bachelors,Single,194184,2,1,2022-12-10,233,3219,3422,1263,1837,413,3109,6,35,67,45,90,1,1,1,0,0,0,1,JO
536d09b1-57e7-47e8-aab4-a607db14c508,1989,Masters,Married,66934,5,1,2023-07-09,156,756,3905,2141,4088,3606,4129,47,62,78,68,29,0,0,0,0,1,1,0,PY
379dbc37-671c-4bd5-ad23-efbd51305d0d,2004,High School,Divorced,22024,2,0,2023-03-07,361,2454,3897,4163,435,2739,4089,61,71,14,83,68,1,1,1,0,1,0,1,UA
71a9fc88-8216-4dd4-a2c9-40b305e2f67d,1983,Bachelors,Single,192363,3,3,2023-06-09,123,1884,2997,1080,511,1413,2393,95,11,77,36,29,0,0,0,0,1,1,0,BD
47d56374-a032-4787-b33d-caba0258a132,1978,Masters,Divorced,147885,3,3,2023-06-24,69,4024,1457,1804,3498,3744,2917,26,23,69,79,32,1,0,1,1,1,0,1,IR
33a513c4-503d-46b3-b4a7-3504e427ed1f,1997,Masters,Married,144825,1,1,2022-03-07,303,264,921,4815,4796,3447,661,36,12,96,24,21,1,0,1,1,0,0,0,MR
567c6c03-bcc4-4e3c-a7c1-ddb509079b17,1978,PhD,Divorced,78851,2,0,2023-10-28,190,1366,4451,3981,1010,203,959,19,61,18,14,24,0,1,0,1,0,0,0,LA
f61251dd-4dcb-4769-bd4d-98c268ee1172,2021,High School,Divorced,188546,4,0,2022-03-19,280,1161,4632,2541,2563,2602,3029,28,100,62,23,83,1,0,1,1,1,0,1,LI
ef9cfeaa-ca3f-4dfc-90a4-6081977c0111,1999,PhD,Divorced,80426,3,4,2023-02-10,125,2595,3165,3924,2136,1263,4160,32,31,90,91,16,1,1,0,0,1,1,0,SL
0a8ebead-20ee-44a1-98be-db516353ec17,1978,PhD,Married,190821,3,4,2022-08-16,149,4586,417,4725,2858,873,4310,33,93,80,9,41,0,1,0,0,0,0,0,CU
4e80d585-b9d5-4028-b20e-a561dd6eb977,2005,Masters,Single,132160,4,1,2022-06-02,218,2538,2932,2989,1161,2762,1365,36,15,30,18,11,0,0,1,0,1,1,1,WS
12a232f5-e018-48e6-a13b-51da403ac5b9,1971,Bachelors,Married,67622,0,2,2022-05-20,167,4684,191,3694,4116,678,3515,83,1,12,39,39,0,0,1,1,0,1,0,MW
9932bc51-37f6-437f-ac6a-bf5ba94114fb,2022,Bachelors,Divorced,99322,3,1,2023-11-04,337,477,807,2825,4651,960,3936,8,4,81,71,49,0,0,0,1,1,0,0,IS
9e22fcd7-d136-4522-9a87-4c979e224820,1979,Masters,Divorced,131032,5,2,2023-09-29,232,2505,1512,3037,3748,140,1766,9,1,63,77,28,0,1,1,1,1,0,0,HU
0ecf09fa-fd56-41d0-9044-65886c4fdc5e,2004,PhD,Married,27848,3,4,2022-07-25,237,1599,2998,1706,3284,1533,1081,49,72,65,65,34,1,1,1,0,0,0,1,TJ
c3182f23-f236-4c02-9ad1-69f1a7a5469e,1990,PhD,Single,74455,2,4,2022-03-19,227,1209,1483,597,675,2714,797,5,32,8,84,98,0,1,0,1,1,0,1,MA
f52afaf0-5f53-40ac-b2df-d9f6c56e930a,1993,PhD,Divorced,90101,4,3,2022-11-12,158,958,3412,3977,2135,1009,1974,83,60,63,52,53,1,0,1,1,1,0,0,SD
b4f0181f-f171-4e69-863a-d2f01e6613b5,1984,PhD,Divorced,109653,2,2,2022-05-15,259,3684,2449,842,3549,4640,3333,46,84,71,17,25,0,0,0,0,0,0,0,NL
0c6e0660-95a1-453d-96a9-9a12f27f71af,1978,High School,Divorced,10904,0,3,2022-07-20,230,3120,3978,4059,1827,1421,4778,48,72,24,79,88,1,0,1,0,0,1,0,BI
1bc674f7-28d5-49fe-b664-1c90695238ac,1990,Masters,Divorced,115982,0,2,2023-08-02,351,2721,172,2306,3211,4268,2856,53,88,22,93,41,0,0,1,1,0,1,1,AF
8261eb1a-b6c5-4fa6-ae4a-dca77a754082,1975,PhD,Divorced,55469,1,2,2022-10-26,288,4171,3464,952,1485,1485,3197,21,48,84,51,23,1,0,0,1,1,1,1,KP
e52146b2-fbd7-430d-8d06-eccad61827f2,2019,PhD,Married,88481,5,4,2022-07-23,57,1850,809,559,4742,2722,2966,69,44,58,53,60,1,1,1,0,0,1,0,MN
7527c3b2-71d7-4672-ae4e-aa72c77e4dc3,1973,PhD,Single,199645,3,0,2022-06-25,62,1945,1212,1214,3702,1724,3165,43,2,53,58,37,1,0,1,1,0,0,0,NG
c7158f77-7ba7-4885-a919-f7036a60a79f,1986,High School,Married,108489,0,2,2023-07-20,286,4774,122,2620,4901,549,3754,94,77,72,37,59,1,0,0,0,1,1,1,KH
0a1ee495-4587-40cf-838e-014b7bfba901,1997,Bachelors,Single,111108,5,1,2022-07-21,186,1361,3979,2871,2089,4160,3433,53,14,58,21,73,1,1,0,0,0,0,0,AL
2fc48417-cc08-42f8-b61c-3cc5afcbf263,2013,Masters,Single,40577,4,2,2021-12-29,334,2847,1862,73,1457,1463,2247,21,28,85,100,89,0,0,0,1,0,0,0,BJ
dbda4c11-7087-42d6-b5aa-3f6bd176d696,1983,High School,Single,134112,4,5,2023-02-15,211,4102,1906,1041,459,1526,623,77,43,64,0,91,0,0,0,0,1,0,1,BR
4f0c1369-75e2-4266-b511-98f694c836b4,1986,PhD,Single,98734,3,5,2022-03-05,2,3346,317,2468,1395,759,692,81,77,40,67,48,0,1,1,1,0,1,0,SR
ed2136f2-2478-4b66-9e70-410f277d5e63,1986,Bachelors,Married,144018,0,3,2023-04-01,258,2322,1312,2158,526,897,2078,78,18,85,23,14,0,1,1,0,0,1,0,AU
f35f48a6-0bec-4469-a0f7-17e90648e75d,2015,PhD,Divorced,131470,1,3,2022-12-11,42,1976,1080,692,2259,2680,4323,65,24,35,92,13,1,1,0,1,0,1,1,KR
10ef8670-0e6e-4a62-8991-effc62623ed5,1988,Masters,Married,30968,0,2,2022-11-11,211,1355,2385,1188,70,206,2006,11,49,0,9,47,1,1,1,1,1,1,0,RS
7db7270e-5905-4d58-9197-510061b84e04,1988,PhD,Divorced,199641,4,0,2023-06-15,245,2181,435,1239,1219,1001,3536,100,100,28,71,23,0,1,0,0,1,0,0,CI
96410f8e-314a-4a73-8a0c-1b16a67d0ccb,1982,PhD,Single,176353,2,1,2022-08-11,262,4488,2356,1286,1927,4954,680,94,66,22,81,0,1,0,0,0,1,1,0,HN
e058bd10-887b-4b1d-b802-13040715393b,2009,Bachelors,Married,66629,5,4,2022-10-30,315,1741,4212,4367,2196,1867,4055,48,15,13,47,83,0,0,0,1,0,1,1,TZ
fd9adf39-664f-44b1-b48f-32294861d48d,1974,High School,Divorced,88978,3,1,2022-02-24,107,4984,1592,4271,3471,3496,955,63,100,44,12,52,1,1,0,1,0,1,0,NR
7d895506-c598-4c39-8a3e-d9087f8298cd,2023,PhD,Single,25622,1,4,2022-09-23,264,479,4332,3713,3963,1910,4698,50,39,54,93,9,0,0,1,1,1,0,0,PE
bbc430fc-a02c-4274-b9f3-ab6e2c8a7a92,2005,Bachelors,Married,48150,0,0,2023-02-11,93,2126,791,502,1429,3663,242,77,75,89,95,46,1,1,0,0,1,0,1,ZM
3b5b6536-7169-4af9-8ad0-25661600138c,1975,Masters,Married,16070,0,0,2022-07-24,177,134,3269,3047,2042,2394,1760,86,14,84,62,38,0,1,1,1,0,1,0,CL
fc74163d-8b4c-4fe3-9da3-62dbc8674f23,1977,Bachelors,Married,73356,5,1,2022-12-03,105,2846,4655,2780,4201,1034,210,4,34,1,90,36,0,0,0,1,1,0,0,LU
865f2286-c917-46ef-b74d-69101ae924cf,2016,Bachelors,Married,40064,0,5,2022-04-28,132,790,2354,3090,4474,4974,4536,85,96,79,55,81,0,1,0,0,1,1,1,IT
f09e8fca-b8d7-45d1-b402-76cf5ffbcc94,1978,High School,Divorced,53546,5,0,2022-08-12,105,1777,131,1721,405,876,3206,39,67,61,0,83,1,1,0,1,0,0,1,TZ
56f932a6-7dc1-4101-bd3b-66158882746e,1978,Bachelors,Married,21372,2,3,2022-06-27,357,1869,1355,610,3723,3655,932,37,95,69,40,0,0,0,0,0,0,1,1,VA
ebb4899b-fc50-457f-abef-92549c3a7697,1986,Bachelors,Divorced,188679,2,2,2022-09-30,231,4070,4576,2345,438,1026,1326,39,64,14,34,0,0,0,1,1,1,1,1,MD
ec01c933-7bbc-47c6-92a9-37f2c95246ed,2002,High School,Divorced,125345,5,4,2022-10-13,215,759,1643,1550,1542,4521,2660,13,78,99,97,25,0,1,1,1,0,1,1,NG
6274aa51-7690-4be9-860c-895f1efa99ec,2005,PhD,Married,196792,4,1,2023-06-23,191,965,1440,412,1039,978,924,46,9,54,27,91,1,1,1,1,1,0,1,PH
3129ecf7-5fc6-4ca7-84b3-f5f7bd485b2b,1983,High School,Single,31975,1,2,2022-06-30,141,1442,41,2187,3185,3985,240,19,77,25,100,10,1,0,1,1,0,0,0,LS
b783b472-8153-4f89-afb0-26a1214098d6,1980,Bachelors,Married,121721,1,2,2023-07-09,117,4380,4771,1925,4878,3024,3690,85,65,1,92,50,1,0,1,0,0,1,0,SB
2c70de47-0426-4d1a-9de7-45a3ed3f0225,2008,Bachelors,Married,196844,3,5,2023-02-21,53,4636,1937,3453,4704,2110,2317,100,28,62,51,91,0,1,1,0,1,0,0,LI
3f7b7f45-7fde-4bbd-ac26-59411bfe14e1,2003,High School,Single,76431,2,5,2022-01-23,57,4764,378,4559,1740,3392,1440,33,60,55,7,51,0,1,0,1,0,1,0,DZ
0ef14a03-d917-4a8f-a7e1-5be1e90a3126,2017,PhD,Divorced,34621,2,3,2023-03-15,142,2365,3035,535,1032,3874,464,8,39,91,10,56,0,1,0,0,1,0,1,AT
c8c149d0-d987-43ff-a7bf-ae6541fffda9,2022,Masters,Married,143200,3,0,2022-10-03,141,7,4962,799,282,1614,3952,53,1,100,96,51,0,1,0,1,0,1,1,BH
3b299385-bf7d-4e85-88f3-c361141b5ae1,1998,Bachelors,Married,30885,3,2,2023-02-27,42,481,2453,4062,2234,2405,4814,92,95,40,67,44,1,1,1,1,0,1,0,EE
789991dd-6cda-4a87-94da-8b6663811339,1982,Bachelors,Single,93688,4,3,2023-09-27,0,413,1521,2142,3311,3047,2832,79,71,64,85,80,1,0,0,1,1,0,1,TN
c054b0ca-7c14-47e4-8663-78808d0df18c,1983,PhD,Divorced,74603,1,3,2022-05-16,170,1479,2578,3549,4748,355,4776,21,48,14,97,11,1,0,1,0,0,0,1,SM
b91a4781-470c-4ccd-8032-f83d0dedc7c5,1983,Masters,Single,130615,5,0,2022-10-04,273,4668,4140,3055,4479,283,2234,81,92,29,55,27,1,0,1,0,1,0,0,UZ
3732ef8f-96a6-4fdb-b582-cda23a9f9b9f,1974,PhD,Single,121967,1,2,2022-01-01,346,746,897,2815,4013,685,4047,92,41,78,46,100,1,1,1,0,1,1,0,TJ
9749a6f6-d5dc-489c-a087-0cd3d851b4fe,1982,Bachelors,Married,65938,3,4,2023-02-07,51,4339,1668,311,3995,2080,560,53,88,0,58,56,1,0,1,0,1,0,0,PW
05d2707c-f940-47ab-bd23-eea824c034e7,1996,High School,Single,58890,0,4,2023-06-25,43,1851,1083,1021,2494,3959,3153,37,55,24,91,4,0,0,0,0,1,1,1,TN
66171696-7ce4-40d0-bc82-9f063fe188ed,1996,Bachelors,Married,60156,1,3,2021-12-24,230,174,1724,3363,3262,3676,1709,93,9,25,11,72,1,1,1,1,1,1,0,CO
3dae55e7-5582-478b-ad8e-a523ff0cc376,1972,High School,Single,170734,3,3,2022-04-13,6,249,1096,2881,3122,1822,3638,46,44,98,78,11,1,1,0,0,1,0,1,ML
121ee989-374e-420b-b8b6-32a7d44ff994,2017,Bachelors,Single,26485,5,1,2023-07-23,247,3867,4761,3178,3186,3394,3669,46,46,63,90,59,1,0,0,0,1,1,0,SR
bf8bed71-a956-4691-a80e-7854054d33c3,2007,PhD,Married,133706,5,1,2022-07-06,185,1126,33,4050,519,1930,1134,65,74,74,43,71,0,1,1,1,1,1,1,DZ
2e8a0ce7-7aa7-4e0c-af1e-c6d0efd6adda,2022,Masters,Married,151274,4,5,2023-08-28,166,2265,1031,1142,4184,3681,754,86,41,62,91,76,0,0,1,0,1,0,1,BY
31380245-b12f-4ec8-8701-8e61da61ce40,1980,Bachelors,Single,88138,1,2,2022-12-02,61,877,4451,869,4208,4174,1930,47,39,38,41,87,1,1,1,0,1,0,1,UA
be3877cf-fabb-4c7b-b86e-04cea4ffc80d,2021,Bachelors,Single,78368,0,3,2022-12-11,279,1136,1085,1472,3440,3252,4592,79,40,77,24,97,1,1,0,0,1,0,1,YE
eea12425-47df-4938-b641-218e17dda3b9,2021,PhD,Married,106803,2,3,2022-09-03,217,3584,4931,3453,2574,638,192,61,81,6,15,15,0,0,0,0,0,0,0,EC
d805b9df-ad30-4035-8a78-02b61de46773,1997,Bachelors,Single,128959,2,4,2022-04-01,272,2080,1949,4284,3049,2421,2086,34,63,5,41,60,0,1,0,1,1,0,1,LU
e094cb63-89e3-47f1-9c5c-9f775306e483,1993,High School,Married,197017,0,0,2021-11-12,356,1902,2586,3721,291,4105,4479,40,93,84,24,3,0,1,0,1,1,0,0,KE
a776d0de-e816-4412-bc17-e41f9fbe8c05,1981,Masters,Married,156309,1,0,2023-03-14,288,37,436,767,3345,3569,1440,25,52,98,91,52,0,0,0,0,1,0,1,CA
d5637df1-8e19-4a11-8f28-4ac1d4c30efa,1989,PhD,Married,43321,4,2,2023-07-18,15,784,980,3173,3390,4580,1335,84,23,41,70,12,0,1,0,0,0,0,0,BO
777f144b-cdfb-4328-ac97-a96c681f65d8,1974,High School,Divorced,92324,0,2,2023-04-26,208,1941,1899,4775,4879,4467,2616,39,74,2,53,92,0,0,1,1,0,0,1,SE
6d75d8ae-cd65-4072-929c-7cdfe0b1ca99,1997,High School,Married,106862,1,1,2022-12-10,98,2701,65,2931,4968,1784,905,61,64,17,3,21,1,1,0,1,1,0,0,PH
4d72364a-93b2-427b-8551-76c8b0b7f2bf,1989,High School,Divorced,154107,0,4,2022-07-01,20,2773,4363,1648,4426,3271,3353,30,28,88,18,59,1,0,1,0,1,1,0,PL
cc5ed30b-56d9-4540-9eb2-cc846cc4b2ae,1984,Bachelors,Divorced,80849,4,4,2022-11-20,116,3826,4763,3856,17,1372,3501,45,81,74,26,24,0,0,0,0,0,1,1,MR
b32a60ab-bdc3-48b3-bba2-fbefea9747db,2013,Masters,Married,114908,3,4,2022-02-11,168,445,1697,587,3834,1346,3874,61,78,22,15,72,1,1,1,0,0,1,1,SZ
570956bb-59fa-4875-bf2d-40227adeb839,2001,Masters,Divorced,86741,0,0,2021-12-16,59,4091,2319,3999,4216,3072,2125,61,88,85,24,17,1,0,0,1,0,1,0,CH
15254042-4398-4753-80f3-a8521b0d413f,2015,Masters,Married,143187,1,4,2022-03-01,94,2714,1529,3029,2433,3634,1574,84,81,38,69,18,0,1,0,1,0,0,1,AE
a182786f-c378-4e9b-b9b6-d912e21ccae4,1993,High School,Single,31171,0,5,2022-12-07,348,1523,1866,3106,3432,2396,3704,91,92,35,91,28,1,1,0,1,0,0,1,BH
9c921fbe-e611-42de-b185-5ee068443da7,1980,Bachelors,Married,152501,5,4,2022-06-20,138,4878,3281,279,2228,4776,4307,70,99,82,45,50,0,0,0,0,1,1,1,HR
52bd5dee-393a-45f4-8b1b-7ed7f6d6023a,1997,Bachelors,Married,90547,1,4,2022-06-17,129,3290,1126,4121,1906,3156,1861,4,95,64,15,41,1,1,0,1,1,0,0,HN
b7099cf9-c6f7-4d78-9162-e6a8c1de7a83,1975,PhD,Divorced,30667,2,2,2023-07-25,149,4225,3815,139,3554,3557,436,44,35,82,1,97,1,0,1,0,1,0,1,UG
4d4be010-d765-4ba5-a6ec-a6785527619d,1986,Masters,Married,149472,0,1,2022-06-08,20,319,38,4514,925,1816,2544,61,52,79,23,32,1,1,1,0,1,1,1,PH
2a19ff09-eea9-4032-b0f8-30385d61c398,2005,High School,Married,93900,2,1,2022-03-10,266,1495,1446,4040,2906,756,4214,71,42,83,6,56,1,1,1,1,1,1,0,CG
f88a3d71-e20f-4729-a1e4-3171361e262e,2015,Bachelors,Divorced,78662,5,3,2021-12-10,68,3567,3780,305,1751,1732,1746,64,69,5,34,4,0,1,0,1,0,0,0,ST
18228bc1-dc21-4995-801c-a2bf4b873b07,1975,Masters,Divorced,145850,3,2,2023-05-25,101,991,95,633,3898,2436,3123,46,44,85,41,44,0,1,1,1,1,0,0,AG
7134850c-a777-4420-a53b-6bf97264a55a,1993,High School,Divorced,80394,5,4,2022-10-16,141,123,424,4010,4371,671,2037,23,96,89,78,87,1,1,1,0,0,1,0,SL
886f6ff1-1fa3-4871-b32d-eb6d4d5f4552,1994,Bachelors,Married,147199,3,1,2022-08-29,323,2081,1296,3249,3737,762,3921,7,90,52,7,4,0,0,1,0,1,0,0,GW
dd2b6b8e-853a-417d-ad86-2a718a2c596d,1997,Bachelors,Divorced,103686,0,1,2023-09-04,8,2178,4481,3312,3365,4432,4994,59,93,49,14,33,0,1,1,1,0,1,1,DE
4de71cd9-5f3b-422e-ac28-6187f523c606,2000,PhD,Divorced,177784,0,5,2023-03-09,20,871,3765,671,2689,4837,2332,38,30,19,54,63,0,1,1,0,1,0,0,CG
68c7faa0-59cd-4224-8c75-5dd2b77321eb,2005,PhD,Married,81356,5,4,2023-08-12,158,4447,4674,1732,3787,4210,1944,94,10,37,11,90,1,1,0,0,1,1,0,LC
60e27799-3884-4bb2-b3fc-aa8588e625c6,1980,PhD,Divorced,46800,4,5,2023-06-22,179,4569,1307,1508,2336,560,3123,72,92,100,89,60,0,1,0,0,0,1,0,KZ
c9ee8e69-ddcd-4177-a01f-2fccf8cf747d,1986,High School,Married,133255,2,0,2023-02-08,194,2781,3647,3861,685,1882,693,87,37,58,0,56,0,1,0,1,0,0,0,LV
3d32b973-426d-4f7d-8ff6-15c7fa505388,1988,PhD,Divorced,157000,5,4,2022-01-05,252,630,3489,1132,649,751,828,80,46,65,66,95,1,0,0,1,1,1,1,CH
c9e45e60-c0c3-4c52-9c98-55581a4b1fd1,2022,Bachelors,Divorced,193122,4,1,2022-06-24,22,81,2788,1283,2978,4866,2763,88,1,16,90,1,0,0,1,0,0,0,1,NZ
27452903-677a-437e-afbf-0361e4939e7a,1991,High School,Married,128510,2,4,2023-05-07,95,3181,2100,1443,2162,2034,4801,26,16,97,94,11,1,0,1,0,0,0,0,RW
3d47679b-7ab9-4d6f-ad38-7e50bb7c4d45,1979,PhD,Married,82489,1,1,2022-05-25,98,3084,2845,1767,4310,1049,3001,84,77,86,28,82,1,1,1,0,1,1,1,LI
3888cc62-4526-47a5-9e73-34b7c235e661,1970,PhD,Married,33092,0,4,2022-05-13,47,1006,3138,1667,1633,853,4989,57,17,75,68,14,0,0,1,1,1,1,0,PH
c71aabf7-3a2f-471c-a68c-a2eb3917a414,2009,Bachelors,Single,142920,0,2,2022-04-03,231,4437,2977,2067,3507,1296,1116,95,4,23,80,22,1,0,1,0,1,0,1,CM
b7a6c0b8-b67c-463b-b6ec-98e47f0e8ec4,1982,Masters,Single,189343,3,2,2023-09-30,152,3464,429,1438,3542,1700,4265,52,72,73,45,5,0,0,1,0,1,0,1,AZ
